writer_id,filepath
1337,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1337b.png
1337,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1337c.png
1338,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1338a.png
1338,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1338b.png
1338,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1338c.png
1339,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1339a.png
1339,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1339b.png
1339,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1339c.png
1340,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1340a.png
1340,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1340aa.png
1340,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1340b.png
1340,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1340bb.png
1340,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1340c.png
1340,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1340cc.png
1341,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1341a.png
1341,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1341b.png
1341,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1341c.png
1342,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1342a.png
1342,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1342b.png
1342,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1342c.png
1343,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1343a.png
1343,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1343b.png
1343,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1343c.png
1344,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1344a.png
1344,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1344b.png
1344,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1344c.png
1345,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1345a.png
1345,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1345b.png
1345,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1345c.png
1346,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1346a.png
1346,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1346b.png
1346,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1346c.png
1347,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1347a.png
1347,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1347b.png
1347,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1347c.png
1348,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1348a.png
1348,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1348b.png
1348,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1348c.png
1349,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1349a.png
1349,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1349b.png
1349,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1349c.png
1350,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1350a.png
1350,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1350b.png
1350,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1350c.png
1351,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1351a.png
1351,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1351b.png
1351,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1351c.png
1352,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1352a.png
1352,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1352b.png
1352,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1352c.png
1353,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1353a.png
1353,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1353aa.png
1353,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1353b.png
1353,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1353bb.png
1353,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1353c.png
1353,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1353cc.png
1354,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1354a.png
1354,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1354b.png
1354,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1354c.png
1355,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1355a.png
1355,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1355b.png
1355,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1355c.png
1356,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1356a.png
1356,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1356b.png
1356,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1356c.png
1357,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1357a.png
1357,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1357b.png
1357,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1357c.png
1358,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1358a.png
1358,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1358b.png
1358,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1358c.png
1359,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1359a.png
1359,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1359b.png
1359,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1359c.png
1360,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1360a.png
1360,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1360b.png
1360,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1360c.png
1361,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1361a.png
1361,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1361aa.png
1361,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1361b.png
1361,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1361c.png
1362,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1362a.png
1362,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1362b.png
1362,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1362c.png
1363,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1363a.png
1363,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1363b.png
1363,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1363c.png
1364,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1364a.png
1364,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1364b.png
1364,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1364c.png
1365,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1365a.png
1365,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1365b.png
1365,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1365c.png
1366,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1366a.png
1366,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1366b.png
1366,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1366c.png
1367,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1367a.png
1367,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1367b.png
1367,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1367c.png
1368,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1368a.png
1368,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1368b.png
1368,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1368c.png
1369,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1369a.png
1369,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1369b.png
1369,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1369c.png
1370,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1370a.png
1370,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1370b.png
1370,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1370c.png
1371,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1371a.png
1371,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1371b.png
1371,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1371c.png
1372,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1372a.png
1372,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1372b.png
1372,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1372c.png
1373,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1373a.png
1373,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1373b.png
1373,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1373c.png
1374,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1374a.png
1374,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1374b.png
1374,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1374c.png
1375,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1375a.png
1375,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1375b.png
1375,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1375c.png
1376,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1376a.png
1376,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1376b.png
1376,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1376c.png
1377,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1377a.png
1377,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1377b.png
1377,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1377c.png
1378,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1378a.png
1378,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1378b.png
1378,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1378c.png
1379,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1379a.png
1379,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1379b.png
1379,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1379c.png
1380,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1380a.png
1380,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1380b.png
1380,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1380c.png
1381,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1381a.png
1381,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1381aa.png
1381,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1381b.png
1381,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1381bb.png
1381,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1381c.png
1381,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1381cc.png
1382,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1382a.png
1382,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1382b.png
1382,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1382c.png
1383,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1383a.png
1383,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1383b.png
1383,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1383c.png
1384,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1384a.png
1384,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1384b.png
1384,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1384c.png
1385,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1385a.png
1385,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1385b.png
1385,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1385c.png
1386,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1386a.png
1386,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1386b.png
1386,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1386c.png
1387,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1387a.png
1387,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1387b.png
1387,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1387c.png
1388,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1388a.png
1388,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1388b.png
1388,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1388c.png
1389,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1389a.png
1389,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1389b.png
1389,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1389c.png
1390,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1390a.png
1390,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1390b.png
1390,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1390c.png
1391,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1391a.png
1391,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1391b.png
1391,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1391c.png
1392,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1392a.png
1392,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1392aa.png
1392,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1392b.png
1392,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1392bb.png
1392,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1392c.png
1392,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1392cc.png
1393,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1393a.png
1393,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1393b.png
1393,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1393c.png
1394,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1394a.png
1394,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1394b.png
1394,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1394c.png
1395,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1395a.png
1395,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1395b.png
1395,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1395c.png
1396,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1396a.png
1396,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1396b.png
1396,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1396c.png
1397,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1397a.png
1397,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1397b.png
1397,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1397c.png
1398,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1398a.png
1398,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1398aa.png
1398,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1398b.png
1398,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1398c.png
1398,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1398cc.png
1399,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1399a.png
1399,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1399b.png
1399,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1399c.png
1400,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1400a.png
1400,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1400aa.png
1400,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1400b.png
1400,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1400bb.png
1400,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1400c.png
1400,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1400cc.png
1401,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1401a.png
1401,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1401b.png
1401,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1401c.png
1402,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1402a.png
1402,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1402b.png
1402,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1402c.png
1403,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1403a.png
1403,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1403b.png
1403,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1403c.png
1404,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1404a.png
1404,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1404aa.png
1404,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1404b.png
1404,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1404c.png
1404,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1404cc.png
1405,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1405a.png
1405,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1405b.png
1405,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1405c.png
1406,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1406a.png
1406,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1406b.png
1406,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1406c.png
1407,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1407a.png
1407,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1407b.png
1407,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1407c.png
1408,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1408a.png
1408,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1408b.png
1408,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1408c.png
1409,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1409a.png
1409,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1409aa.png
1409,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1409b.png
1409,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1409bb.png
1409,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1409c.png
1409,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1409cc.png
1410,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1410a.png
1410,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1410b.png
1410,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1410c.png
1411,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1411a.png
1411,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1411b.png
1411,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1411c.png
1412,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1412a.png
1412,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1412b.png
1412,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1412c.png
1413,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1413a.png
1413,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1413b.png
1413,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1413c.png
1414,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1414a.png
1414,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1414b.png
1414,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1414c.png
1415,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1415a.png
1415,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1415b.png
1415,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1415c.png
1416,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1416a.png
1416,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1416b.png
1416,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1416c.png
1417,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1417a.png
1417,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1417b.png
1417,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1417c.png
1418,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1418a.png
1418,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1418b.png
1418,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1418c.png
1419,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1419a.png
1419,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1419b.png
1419,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1419c.png
1420,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1420a.png
1420,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1420b.png
1420,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1420c.png
1421,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1421a.png
1421,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1421b.png
1421,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1421c.png
1422,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1422a.png
1422,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1422b.png
1422,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1422c.png
1423,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1423a.png
1423,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1423b.png
1423,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1423c.png
1424,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1424a.png
1424,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1424b.png
1424,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1424c.png
1425,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1425a.png
1425,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1425b.png
1425,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1425c.png
1426,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1426a.png
1426,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1426b.png
1426,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1426c.png
1427,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1427a.png
1427,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1427b.png
1427,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1427c.png
1428,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1428a.png
1428,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1428b.png
1428,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1428c.png
1429,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1429a.png
1429,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1429b.png
1429,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1429c.png
1430,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1430a.png
1430,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1430b.png
1430,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1430c.png
1431,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1431a.png
1431,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1431b.png
1431,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1431c.png
1432,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1432a.png
1432,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1432b.png
1432,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1432c.png
1433,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1433a.png
1433,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1433b.png
1433,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1433c.png
1434,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1434a.png
1434,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1434b.png
1434,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1434c.png
1435,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1435a.png
1435,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1435aa.png
1435,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1435b.png
1435,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1435c.png
1436,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1436a.png
1436,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1436b.png
1436,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1436c.png
1437,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1437a.png
1437,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1437b.png
1437,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1437c.png
1438,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1438a.png
1438,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1438b.png
1438,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1438c.png
1439,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1439a.png
1439,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1439b.png
1439,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1439c.png
1440,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1440a.png
1440,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1440b.png
1440,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1440c.png
1441,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1441a.png
1441,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1441b.png
1441,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1441c.png
1442,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1442a.png
1442,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1442b.png
1442,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1442c.png
1443,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1443a.png
1443,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1443b.png
1443,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1443c.png
1444,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1444a.png
1444,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1444b.png
1444,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1444c.png
1445,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1445a.png
1445,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\1445b.png
